"feature_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g30963.t1",819.479907278197,-4.35774414876467,0.313921854379364,-13.8816208173212,8.18714296269666e-44,7.69960228717031e-42
"Montipora_capitata_HIv3___RNAseq.g46533.t1b",3109.74766931729,-2.9878137905112,0.215372827935955,-13.8727518189977,9.26528267798449e-44,8.68745082713893e-42
"Montipora_capitata_HIv3___RNAseq.g16082.t1",573.673857645492,-8.07062058579154,0.582633356960881,-13.8519713802336,1.23768051710957e-43,1.15702808221852e-41
"Montipora_capitata_HIv3___RNAseq.g14167.t1",952.041546167184,-2.06463738809115,0.149337516696491,-13.8253094986657,1.79339465908368e-43,1.67153989697987e-41
"Montipora_capitata_HIv3___RNAseq.g7181.t1",4923.09291461421,-2.96901262012804,0.214784665580125,-13.8232057307669,1.84659598820732e-43,1.71601918583646e-41
"Montipora_capitata_HIv3___TS.g14919.t1",1340.95321620282,3.15118283752415,0.22805997568643,13.8173426882096,2.00329374472213e-43,1.85612870424446e-41
"Montipora_capitata_HIv3___RNAseq.g45029.t1",2830.18115840945,-4.85652575691817,0.352349858368601,-13.783248784047,3.21473166645478e-43,2.96978618284261e-41
"Montipora_capitata_HIv3___RNAseq.g7302.t1",20109.2496580324,-1.25328186062155,0.0909464811124492,-13.7804326818533,3.3426275868386e-43,3.0788549452066e-41
"Montipora_capitata_HIv3___TS.g7051.t3",53692.4832611815,-1.72576999716096,0.12530419681124,-13.7726432240788,3.72336775300411e-43,3.41949290090409e-41
"Montipora_capitata_HIv3___RNAseq.g9521.t1",780.34596758586,-4.71384773058968,0.34239756459182,-13.7671765750121,4.01604164540426e-43,3.67749638038377e-41
"Montipora_capitata_HIv3___RNAseq.g29289.t1",2062.31718042883,-2.15344174888494,0.156539205438499,-13.7565649630883,4.65106179322566e-43,4.24656857663114e-41
"Montipora_capitata_HIv3___RNAseq.g27851.t1",1113.19154308619,-3.38770989981798,0.246336319989239,-13.7523768316665,4.9283410145174e-43,4.48194873186375e-41
"Montipora_capitata_HIv3___RNAseq.g24569.t1",6018.95471012926,4.32347352450389,0.314383159682941,13.7522427373787,4.93748543121306e-43,4.48194873186375e-41
"Montipora_capitata_HIv3___RNAseq.g26577.t1",7689.22014983641,-5.92832766539883,0.431392282700162,-13.7423127467473,5.6637226809644e-43,5.12632379190064e-41
"Montipora_capitata_HIv3___RNAseq.g23442.t1",344.256119099281,-4.2051084164624,0.30635082587071,-13.7264471362551,7.05071447501269e-43,6.36332061135367e-41
"Montipora_capitata_HIv3___RNAseq.g37181.t1",1630.68390466035,-3.26221549680986,0.237812758727495,-13.7175798063382,7.96810023453956e-43,7.17060330589297e-41
"Montipora_capitata_HIv3___RNAseq.g18544.t1",729.780483243993,-2.91868757708764,0.21279846112817,-13.7157362962775,8.17324409569333e-43,7.33413998122717e-41
"Montipora_capitata_HIv3___RNAseq.g22502.t1",760.732509620993,-3.1492113153489,0.229870341369678,-13.6999462243993,1.01599513865418e-42,9.09083421635228e-41
"Montipora_capitata_HIv3___RNAseq.g9511.t1",2361.35970623383,-1.81767685937027,0.132694915703978,-13.6981650708097,1.0412244293328e-42,9.29003574171373e-41
"Montipora_capitata_HIv3___RNAseq.g13838.t1",12621.0418615457,-1.31347795371207,0.0959200576765356,-13.6934650116811,1.11083069210072e-42,9.88292181378361e-41
"Montipora_capitata_HIv3___RNAseq.g35302.t1",1007.72518598589,-4.72390496404948,0.345288179332355,-13.681050342307,1.31775360820388e-42,1.16906769824705e-40
"Montipora_capitata_HIv3___RNAseq.g16180.t1",298.779134759242,-3.59379317836044,0.262696882483355,-13.6803800044645,1.32995840140461e-42,1.17656235188667e-40
"Montipora_capitata_HIv3___TS.g17819.t1",18011.7604950007,-2.81536055849572,0.205918350293641,-13.6722179178349,1.48789949338879e-42,1.31257882913962e-40
"Montipora_capitata_HIv3___RNAseq.g15057.t1",2239.74403420441,-2.28310512053039,0.167011221415679,-13.670369578628,1.52618074073281e-42,1.34256747914409e-40
"Montipora_capitata_HIv3___RNAseq.23511_t",17790.7436675369,-3.36163213344262,0.246259192499886,-13.6507884205954,1.99706132574909e-42,1.75187589743654e-40
"Montipora_capitata_HIv3___TS.g25275.t1",1044.60364353502,-2.39983200246921,0.176129498076892,-13.625383758384,2.82919153723071e-42,2.47491037350431e-40
"Montipora_capitata_HIv3___TS.g23323.t1b",409.882458236293,-6.40181308500684,0.471017816852324,-13.5914457074858,4.50100963900786e-42,3.92640999623424e-40
"Montipora_capitata_HIv3___RNAseq.g22551.t1",9366.3892574345,-2.88668378234234,0.212570461208891,-13.5798914201236,5.27045109170508e-42,4.58485324552578e-40
"Montipora_capitata_HIv3___RNAseq.g34444.t1",6532.99571441088,-2.6629820557457,0.196206588401428,-13.5723375929527,5.84284656273257e-42,5.06870985609684e-40
"Montipora_capitata_HIv3___RNAseq.g29549.t1",6875.55390480093,-2.5253101923751,0.186330369820772,-13.5528641670392,7.61979160952451e-42,6.59196170816241e-40
"Montipora_capitata_HIv3___RNAseq.g1153.t1",1646.61310235288,-1.85383021893306,0.136860252089492,-13.5454245526367,8.43249495299237e-42,7.2749433730816e-40
"Montipora_capitata_HIv3___RNAseq.g39583.t1",18682.7090204673,-2.12855567970729,0.157170172244446,-13.5430002354185,8.71551917085024e-42,7.49845917234937e-40
"Montipora_capitata_HIv3___RNAseq.g43251.t2",11965.6006676286,-2.85813925111569,0.211202219701864,-13.5327140744557,1.00252765645932e-41,8.60168729242095e-40
"Montipora_capitata_HIv3___RNAseq.g43774.t1",1872.87085453713,-2.05229025964683,0.151700590281674,-13.5285581673492,1.06083932920805e-41,9.07713258819906e-40
"Montipora_capitata_HIv3___RNAseq.g43551.t1",793.223791681387,-2.97826828820742,0.220600262164415,-13.5007468213601,1.54798953877758e-41,1.32093701323971e-39
"Montipora_capitata_HIv3___RNAseq.g20381.t1",5291.47752213337,-2.45831128937206,0.182394394584105,-13.4779980216908,2.10747895722617e-41,1.79347604628946e-39
"Montipora_capitata_HIv3___TS.g45913.t1",8727.19832550272,-1.89939482755285,0.140969352064657,-13.473813986757,2.23040512941742e-41,1.89294301999906e-39
"Montipora_capitata_HIv3___RNAseq.g21345.t1",112913.719773244,-10.0516669987977,0.746185259199436,-13.4707391694951,2.32526454308547e-41,1.96811647826507e-39
"Montipora_capitata_HIv3___RNAseq.g45961.t1",4394.55542401156,-1.54546927695949,0.114735872991903,-13.4698001301524,2.35502629178638e-41,1.98793418813677e-39
"Montipora_capitata_HIv3___RNAseq.g33560.t1",2427.17849128437,-3.05085096388806,0.226785549982136,-13.4525809255853,2.97310932221381e-41,2.50292646891854e-39
"Montipora_capitata_HIv3___RNAseq.g7510.t1",5977.55065350359,-2.57332285197918,0.191457190691416,-13.4407218798419,3.49015171358256e-41,2.93032389314384e-39
"Montipora_capitata_HIv3___TS.g11490.t2",1368.02067187552,-4.39750170412193,0.327253922684987,-13.4375828654465,3.6413771705952e-41,3.04911788373075e-39
"Montipora_capitata_HIv3___RNAseq.g45471.t1",2224.00718946028,-11.3155206699451,0.842687169146452,-13.4279019359063,4.15003308829873e-41,3.46577563270004e-39
"Montipora_capitata_HIv3___RNAseq.g22841.t1",445.958289958661,-4.18311431449006,0.311530972584429,-13.4276032966718,4.16680002605579e-41,3.47052330893588e-39
"Montipora_capitata_HIv3___TS.g42214.t2",1004.7202658076,-2.49544931353483,0.185979283319497,-13.4178886432628,4.75055575446212e-41,3.94623752155146e-39
"Montipora_capitata_HIv3___RNAseq.g24808.t1",2567.55681258061,-2.22589594957428,0.166034358117255,-13.4062369669435,5.55886511710114e-41,4.60547563154118e-39
"Montipora_capitata_HIv3___RNAseq.g9468.t1",270.740927872845,-8.78034131371894,0.655315128358742,-13.3986549886458,6.15688280920418e-41,5.08746962891417e-39
"Montipora_capitata_HIv3___RNAseq.g36999.t1",12577.6107690945,-3.67342700114309,0.27457397490277,-13.3786423219604,8.06062980993452e-41,6.60823936538533e-39
"Montipora_capitata_HIv3___RNAseq.g32693.t1",1954.55916445771,-2.61581324584525,0.195518153241335,-13.378876602913,8.03526503852779e-41,6.60823936538533e-39
"Montipora_capitata_HIv3___RNAseq.g37059.t1",10213.3735863339,-3.51124509815142,0.262449965986145,-13.3787218640249,8.05200915595034e-41,6.60823936538533e-39
"Montipora_capitata_HIv3___RNAseq.g15304.t1",11720.4455779468,-2.4465631112376,0.183091625226151,-13.3625069317925,1.00134058250872e-40,8.18772402674301e-39
"Montipora_capitata_HIv3___RNAseq.g44494.t1",358.299971850822,-4.34869967032669,0.325514357804204,-13.3594711448716,1.04302540793908e-40,8.50636111990316e-39
"Montipora_capitata_HIv3___RNAseq.g3229.t1",1382.05893433052,-4.50887658260916,0.33774468933982,-13.3499555283091,1.18519654451648e-40,9.64072732068119e-39
"Montipora_capitata_HIv3___TS.g14925.t1",1349.10751997226,3.05783129368106,0.22908445252536,13.3480524757242,1.21586223339646e-40,9.86454859152254e-39
"Montipora_capitata_HIv3___RNAseq.g21697.t1",1948.959147278,-1.74789256442423,0.130949548008223,-13.3478319781178,1.21946594184438e-40,9.86822090458406e-39
"Montipora_capitata_HIv3___RNAseq.g41524.t1",1334.30507061285,-1.83805524045445,0.13784016120396,-13.3346858012935,1.45466286050517e-40,1.1741153815062e-38
"Montipora_capitata_HIv3___TS.g40702.t1",2149.05811259036,-2.76697559444777,0.207654883604506,-13.3248760944996,1.65908006316976e-40,1.33566607553438e-38
"Montipora_capitata_HIv3___RNAseq.g19625.t1",471.51635690127,-3.78067498709434,0.283895105913664,-13.3171544994654,1.83987209253511e-40,1.47741729030569e-38
"Montipora_capitata_HIv3___RNAseq.g49782.t1",20304.0936823184,-1.99147968509424,0.149545148695553,-13.3169126679497,1.8458400638144e-40,1.47841875392521e-38
"Montipora_capitata_HIv3___TS.g44845.t1",1940.69596089479,-5.62069050103108,0.422090280461621,-13.3163229792546,1.8604733568178e-40,1.48633786008835e-38
"Montipora_capitata_HIv3___RNAseq.17993_t",731.199608207285,3.32654136188332,0.250052653978506,13.3033635474602,2.21285144944313e-40,1.76335544127762e-38
"Montipora_capitata_HIv3___RNAseq.g26442.t1",23230.7814444658,-2.35999997514833,0.177580360264126,-13.2897577842401,2.65436055986062e-40,2.10981242774505e-38
"Montipora_capitata_HIv3___RNAseq.g16025.t1",1075.69123505235,-2.0267944640901,0.152664672448851,-13.2761196914707,3.18474794733334e-40,2.52498104978831e-38
"Montipora_capitata_HIv3___RNAseq.g19431.t1",507.424559210338,-8.61914417727298,0.649232455433318,-13.275898493892,3.19416672248961e-40,2.52605351636887e-38
"Montipora_capitata_HIv3___TS.g13734.t2b",9101.26895235698,-1.82162254739025,0.137864214452036,-13.2131645230098,7.36612934489474e-40,5.8107071207574e-38
"Montipora_capitata_HIv3___RNAseq.g47531.t1",786.45208780201,-3.69038004777704,0.279593966958744,-13.1990689495871,8.88261161244871e-40,6.98936552429789e-38
"Montipora_capitata_HIv3___TS.g23326.t4",5849.82599906046,-2.75369176277344,0.208649451619597,-13.1976947046757,9.04612403943763e-40,7.10018713140522e-38
"Montipora_capitata_HIv3___RNAseq.g27173.t1",336.999155676212,4.3984730915901,0.333631566491432,13.1836238934036,1.09025255317284e-39,8.53585980192846e-38
"Montipora_capitata_HIv3___TS.g50759.t2b",2775.28788087675,-1.70265082197184,0.129372921102141,-13.1607975414544,1.47520414297983e-39,1.15209396872068e-37
"Montipora_capitata_HIv3___RNAseq.g2950.t1",1598.19924603657,-2.42597527633036,0.184395620902078,-13.1563605711583,1.56441822228407e-39,1.2187284942107e-37
"Montipora_capitata_HIv3___RNAseq.g46158.t3",368.810508116041,-6.23746446184823,0.47503891772696,-13.1304283272078,2.20406314304725e-39,1.71277035858091e-37
"Montipora_capitata_HIv3___RNAseq.g23264.t1",11649.4980192017,1.45631970477112,0.111074811694681,13.1111606902761,2.84215094799523e-39,2.20315943659323e-37
"Montipora_capitata_HIv3___RNAseq.g6644.t1",945.258840099151,-2.69482252085796,0.205772190500092,-13.0961453746917,3.46408850633459e-39,2.67664052913377e-37
"Montipora_capitata_HIv3___RNAseq.g44256.t1",637.824042346395,-3.23933166455761,0.247352474388033,-13.0960147965851,3.47005158485267e-39,2.67664052913377e-37
"Montipora_capitata_HIv3___RNAseq.g44252.t1",2349.70266020171,-1.68000936215369,0.128657233452284,-13.0580249324012,5.71923887529366e-39,4.40072245350299e-37
"Montipora_capitata_HIv3___TS.g33432.t1",800.522853597514,-3.29469863365442,0.252345314600916,-13.0563099174834,5.84951539199506e-39,4.48993317478209e-37
"Montipora_capitata_HIv3___RNAseq.g30989.t1",405.78844989197,-2.51487152791829,0.192772270813774,-13.0458157560833,6.71345477313752e-39,5.14047098118209e-37
"Montipora_capitata_HIv3___TS.g13284.t2",918.730272370572,-2.60452837781385,0.19994140499902,-13.0264583157581,8.65318841888143e-39,6.60955857839292e-37
"Montipora_capitata_HIv3___RNAseq.g14923.t1",347.217576850133,-4.7553534577524,0.365184289726678,-13.0217908916934,9.19878334876013e-39,7.00920433413919e-37
"Montipora_capitata_HIv3___RNAseq.g23029.t1",418.726153528854,-4.75655932907671,0.365620067410789,-13.0095685468285,1.07949845424476e-38,8.20549832319976e-37
"Montipora_capitata_HIv3___RNAseq.g16208.t1",3046.34617554299,3.07214132826563,0.236356303854072,12.9979242278318,1.257092453889e-38,9.5322916170561e-37
"Montipora_capitata_HIv3___TS.g44788.t3",2553.25998227646,2.74223307089661,0.211262391257827,12.9802235720695,1.58417480345257e-38,1.19834788211894e-36
"Montipora_capitata_HIv3___RNAseq.g28031.t1",4571.21709259462,-2.71602252889502,0.209273572889594,-12.9783349679222,1.62372061928786e-38,1.22530261769248e-36
"Montipora_capitata_HIv3___TS.g21121.t2",2389.01145793055,-3.40965807557169,0.262763668596892,-12.9761397143624,1.67092226924921e-38,1.25789117081917e-36
"Montipora_capitata_HIv3___RNAseq.g13577.t1",1397.2710623261,-2.35710406508518,0.181654065170157,-12.975784840693,1.67867969954382e-38,1.26070053118978e-36
"Montipora_capitata_HIv3___TS.g36581.t2b",3415.554191418,-2.7709334206788,0.213582651855896,-12.9735884286536,1.72749551376067e-38,1.29425782307279e-36
"Montipora_capitata_HIv3___RNAseq.g20429.t1",434.244863519399,-4.96387211132418,0.382740537353708,-12.9692876162131,1.82720619893415e-38,1.36569490529883e-36
"Montipora_capitata_HIv3___TS.g44340.t2",5324.60159984107,-2.09286781105418,0.161401597091077,-12.9668345838808,1.88661870196709e-38,1.40674375927389e-36
