"feature_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g39759.t1",80.8026258478904,4.38457008588121,0.823568274875818,5.3238695802632,1.01582751229581e-07,8.77250873382907e-07
"Montipora_capitata_HIv3___RNAseq.g14665.t1",2784.3069878266,-1.42594037641334,0.267874099567326,-5.32317375482192,1.01972256388651e-07,8.80366231551657e-07
"Montipora_capitata_HIv3___RNAseq.g20633.t1",55.2620890276695,-3.75799956947067,0.706214938070172,-5.32132551562831,1.03013885461227e-07,8.89108285737245e-07
"Montipora_capitata_HIv3___TS.g2782.t3",2008.5592110939,-1.24334720209834,0.233680093776595,-5.32072365259756,1.03355300275097e-07,8.91803597131293e-07
"Montipora_capitata_HIv3___RNAseq.g50148.t1",2314.32867853482,-1.39634551215606,0.262509999158803,-5.31920885539814,1.04219443211707e-07,8.98753249150193e-07
"Montipora_capitata_HIv3___RNAseq.g40607.t1",251.876192373559,-1.70141158214295,0.319888362575127,-5.31876673614021,1.04472973552093e-07,9.00685894768737e-07
"Montipora_capitata_HIv3___RNAseq.g44718.t1",289.856680348455,-2.02708235798178,0.381145358122038,-5.31839707551345,1.0468541108364e-07,9.02263281225948e-07
"Montipora_capitata_HIv3___RNAseq.g9094.t1b",389.23913475527,-2.54023207682211,0.477809534994466,-5.31641143756482,1.05833696536766e-07,9.11903401569537e-07
"Montipora_capitata_HIv3___TS.g593.t2",471.402206864595,-1.25615485529101,0.236332980026584,-5.31519069048133,1.06545690003557e-07,9.17779896952418e-07
"Montipora_capitata_HIv3___RNAseq.g9048.t1",933.301080909857,1.52029130816089,0.286127505184989,5.31333507129273,1.07636855693219e-07,9.26918340419745e-07
"Montipora_capitata_HIv3___RNAseq.g30884.t1",192.821995337092,1.7308398262383,0.325777572616417,5.3129496064981,1.07864874584529e-07,9.28359648729479e-07
"Montipora_capitata_HIv3___RNAseq.g15706.t1",179.865184038386,3.41677799910385,0.643175946185741,5.31235351596486,1.08218408301006e-07,9.30878997394492e-07
"Montipora_capitata_HIv3___RNAseq.g30069.t1",168.533131449732,4.14138256884845,0.779649624911024,5.31185090908122,1.08517369218683e-07,9.32926352502317e-07
"Montipora_capitata_HIv3___RNAseq.g49875.t1",728.45578818717,-1.41061830726329,0.265616337885761,-5.31073622387635,1.09183261725225e-07,9.38387527921404e-07
"Montipora_capitata_HIv3___RNAseq.g38910.t1",915.735089837167,-2.48836906300519,0.468642871552676,-5.30973415804,1.09785251485744e-07,9.43296572827556e-07
"Montipora_capitata_HIv3___TS.g31532.t1",10299.9274172898,-1.06003523321978,0.199719509087919,-5.30761986177892,1.11065969014909e-07,9.53765378800119e-07
"Montipora_capitata_HIv3___RNAseq.g10235.t1",140.892299756787,2.90739373719578,0.547919900107497,5.3062386247066,1.11910437294214e-07,9.60747652082185e-07
"Montipora_capitata_HIv3___RNAseq.25908_t",4614.56373076465,-1.5253624429824,0.287512031785257,-5.30538646856244,1.12434528860915e-07,9.64976357316527e-07
"Montipora_capitata_HIv3___RNAseq.g45609.t1",15236.5081234534,-1.20969072727213,0.228021364890272,-5.30516396064138,1.12571765868187e-07,9.65612787976656e-07
"Montipora_capitata_HIv3___RNAseq.g49798.t1",9373.30573421118,-1.40418454992151,0.264680284138593,-5.30521022558011,1.12543217534417e-07,9.65612787976656e-07
"Montipora_capitata_HIv3___RNAseq.g31437.t1",91.4934047658335,2.5331315047365,0.477533387034789,5.30461654307734,1.12910088893225e-07,9.68243546604256e-07
"Montipora_capitata_HIv3___TS.g24268.t2",1582.44104135297,1.30802913068695,0.246587796298774,5.30451689142838,1.12971782837715e-07,9.68501304898854e-07
"Montipora_capitata_HIv3___RNAseq.g45528.t1",115.042313652624,2.51773105359065,0.474724406978185,5.30356353408716,1.13563653858888e-07,9.73030422400219e-07
"Montipora_capitata_HIv3___TS.g13696.t1",104.274701025604,5.19156921649613,0.978939280063209,5.30325968344116,1.13752922662939e-07,9.7437939966514e-07
