"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","Orthogroup"
-0.0799397624748771,0.00367947461104755,0.0177241205723714,-0.0447100367386658,0.0367471034823555,0.0355706849580586,-8.09310114926055e-05,0.0197703985866178,0.0229090323191763,-0.0141565394421266,0.0105884467915605,0.0238202836113729,0.0699806122758272,-0.0309846249213605,0.0335431198791505,0.0233925335258232,0.0193146138520168,0.0443248842434996,-0.0257679980433228,0.0535550173099488,-0.0467870316676592,0.024143089431704,0.0316147152466791,0.00553734036372835,0.0315731156379789,-0.0140079996094178,0.0149458490821865,-0.0074325068391611,0.0343748558949497,0.0097416979958145,0.00712167263711185,-0.00558991105920097,0.0310962646868725,-0.0325173126371481,0.0258490810320967,-0.0131351057842177,"OG0009017"
-0.0591920157925433,0.000615068361356745,0.00716385136489615,-0.00463350089721793,0.00397282447403931,0.0240848074883882,-0.00747893286458977,0.0153222336220801,0.0142955443690484,-0.00710358647623946,0.0472152020846165,-0.0194395945755061,0.0276151121294272,-0.01485090046746,0.0211050842320778,0.0219737238627306,-0.00184567478700816,-0.0376845797589633,-0.0185017227132024,0.000582093980652124,0.000292134248099897,-0.00210464265207081,0.0205456456687332,-0.0689102814939432,-0.0063680454503801,-0.00280693237564635,0.0300478364101646,0.055996123811624,0.0229168439798354,0.0563749096299514,0.0193029618925506,0.00111691205346313,-0.0205084506417347,-0.0108231599751543,0.0134056048484469,-0.0173471819201942,"OG0008477"
-0.0564566312726642,0.000581353024931521,0.00953811430645,-0.0262913964243123,0.0204062225202063,0.0343615220030147,0.00531582806367367,0.0128942277190059,0.00308887155473296,0.000217588296872099,-0.014059170009448,-0.0486365951532751,0.00241320260900806,0.0472877355189409,-0.0328456908264574,-0.0121103161765718,-0.000420976263246169,-0.0266007282417221,-0.0649842090153779,-0.0246308126627309,-0.0164097210473645,0.0294254607865684,0.00900031029881657,0.0021529422365291,-0.0129743312732436,-0.000581068173717164,0.0296964826814013,-0.023364031180641,0.0409816985965368,-0.00443591538816151,0.0106318360823778,0.0132583022716907,0.012635571542122,0.0159132738900941,-0.000254115142912532,0.0110734220341922,"OG0010274"
-0.0560302123211735,0.00215584758095149,0.0191091162395167,-0.024303561272785,0.00593101053236316,0.0137678732339955,-0.00251999207927844,0.0342337136459899,0.0124531093173346,-0.0348038796432609,-0.00139265681336364,0.0023838607760871,0.0359981512702956,0.00582828732915244,-0.0564394103121951,0.0065226388699113,-0.023980062983718,-0.00671692746336534,0.00604781544679817,0.00312140855969494,-0.0156650901100359,-0.00305180089499976,-0.00138415266967022,0.0136665909338536,0.0127826650788466,-0.0109325689174614,-0.0151732693335009,-0.00393704747400588,0.00654172146574021,0.0209292934541702,0.00391840328909022,0.0120123617544152,-0.00567945226209038,-0.00444559946695605,0.0150354294257999,-0.00258125532918729,"OG0008247"
-0.055028391815557,0.0149735079054254,0.0214382782237644,-0.0040079964094712,0.00736694469586191,0.0587008415059355,0.00438126014628897,0.0184543554564721,0.024488100979974,0.01739039420067,-0.00733168913761544,0.00289369424892168,0.0243198087485889,-0.0384686454873269,0.0459124083352302,0.0112920506372011,0.00769634661039071,0.0172191962488061,-0.018795284122616,-0.0273996169311488,0.00826746685749639,0.00379195975612286,0.00887484323464114,0.000817980770379847,-0.0116436049285992,0.0130994474826235,0.0236714760392565,-0.00503470795704071,-0.00420990411347712,-0.0133367900063747,0.0133903716721966,-0.00819358602720108,0.00367136485541281,0.00702543876085259,-0.00141980920100225,0.00700963401384327,"OG0008276"
-0.0536829157486593,-0.0120272284644916,0.00303275515458816,-0.00957063454846762,-0.0199343643856949,-0.02397471890853,0.00594856488367999,-0.0102573429606648,-0.0204365232393366,-0.0180494697867817,-0.00415006478390959,0.00368173326554525,0.0109363321439617,0.00925589393560578,0.00860029584462782,-0.000271667542028814,0.00894120945395742,-0.00578445959127187,0.00345266830457844,0.0041327960191644,-0.0159692494187607,-0.00507670947582714,-0.0102555578185284,-0.005523507574764,0.00368462142702679,-9.39780176296898e-05,0.0105674825622076,-0.00491948670462319,0.015565805276853,-0.00563050027441518,0.00618159112615968,0.00752452422933194,-0.00468699089319626,0.0187544637084433,-0.000984554381580416,-0.0119853805580395,"OG0009325"
-0.0536804962723166,-0.0111408156548682,0.00266121688655021,-0.0118560632803764,-0.00624848720903975,-0.0167052884982708,0.00624540735387042,0.00514868909147329,-0.00682133282257907,-0.00430678176983039,0.00749824316752252,-0.0133022126213969,-0.0145042780062652,0.00350615786016705,-0.000577627540719171,-0.0206279560438813,-0.00446283358362094,0.0120953517979826,0.0161711695707932,-0.0088799516313321,-0.00793619119249968,-0.00589423202057895,0.0319337522423208,0.0109586474876776,-0.0149294611271111,0.0229259140693365,-0.00447807445677577,0.0247218515950003,-0.0217633523492483,-0.00277774475498918,0.00940795170397172,-0.0360275001485292,-0.0079055085093022,-0.00759043805560895,-0.000798233957447994,0.0128680229913963,"OG0009534"
-0.0533247620120858,-0.00279036710003712,0.0214449982428281,-0.012849629591451,0.0200225028482064,0.000688365251280292,-0.00105347984289661,0.00109588748591984,0.0218494111164579,0.0134082763377864,-0.0432374903882643,0.0146736778085182,0.0350914368400796,-0.01218463016657,0.0330902061717905,0.0687618556160166,0.0205735106265291,0.0250350604885009,-0.0293849308870621,-0.0327436277912202,-0.0268725703759775,-0.0416788618498708,0.0104959982107578,0.00226487326123871,-0.00764946809639457,-0.0100777329854621,0.00692230281669736,0.0117589622040446,-0.00776198293530269,-0.005048643035248,0.0210696847527862,-0.0115077648298727,0.0153628327920743,0.0149484102998715,-0.0300961694632295,0.0103258060820367,"OG0012244"
-0.0524163924145669,0.00350475224859659,0.0101740820033793,-0.0247801099794786,0.0126550595248196,0.0209491450277163,0.00611181570648734,0.00732953196520092,-0.00213048301259223,-0.00637392583206701,-0.011435381740963,-0.029992896445409,-0.00646253348369224,0.0275762433684707,-0.0148332749438833,-0.0240587749902371,0.00522286184767749,-0.0296315404917942,-0.0766219141571804,-0.0342236814590978,-0.0120205369770554,0.0205702743119,0.00439070963672502,0.0105940828004097,-0.0254050573904851,-0.00118625316474815,0.0158161273920032,-0.01654154433458,0.0337776424644662,-0.00324355250474845,0.00786762418700603,-0.00668923523340876,0.0137900216096014,0.0147422105866612,0.00396438809969052,0.00621181333195304,"OG0005725"
-0.0507743879070209,-0.010118467179624,-0.00399915430448197,0.00993079947654511,-0.0367836700312941,-0.00855413148225974,0.00199700567822891,0.00782335309308938,0.0075319210545128,-0.00756845479487184,0.0366177362313125,0.0123425922193612,-0.00786788264525192,-0.0645111250021107,0.0201849714409573,-0.0230834248101881,0.0255305260453364,0.0136693645163056,0.0267483823549503,-0.0203581805663928,0.007094636068389,0.0137895514741451,0.00955591694789572,-0.00118746633614612,0.015363215121548,0.0201538585745173,0.00275962551908737,-0.00398190165517246,-0.014200923194068,0.0121086865129141,0.0113727106210087,-0.0151846969816807,-0.0173626251075132,-0.00683372727850669,0.00634399723330386,0.00850149346244809,"OG0010082"
-0.0494236745912794,-0.0146148915661586,-0.0123886027126789,-0.000680323278789508,-0.023709431792902,-0.00569257686220075,-0.00997740680517027,-0.0112049609440756,0.0245731603429543,-0.0109788382958471,0.0238847702450976,0.00935219794568201,0.0299709089947005,0.0537559763310263,0.0108183694644599,0.00643739254406734,-0.00406197621589053,0.0230871471229551,0.00705953959154272,0.00780930252907389,0.00103837562092838,-0.00802066622537143,-0.00696023281406249,-0.0212147006284787,0.000649707676717333,-0.018263538991531,-0.026532294578967,-0.0158461776208487,0.000518353177220659,-0.0121593588506327,0.0103851446470058,0.0188118347076545,-0.0227741834914371,-0.0269804081219671,-0.00158280633703712,-0.0170430507781375,"OG0012365"
-0.0486777255012547,-0.00306055733821957,0.00172782848198393,-0.00782521443307418,-0.0276034125787124,-0.0240790456629049,0.00718545287593298,0.0146418416954981,-0.0162600685774521,0.0321346915574022,0.053725174120515,0.00180189121581497,0.0258775691342417,0.00215970089274647,0.0163580999426874,0.0163410671198727,0.0172607223940339,-0.00382094429649999,0.00583655454693013,0.017380871806573,-0.0135692926434444,0.0171844396597458,0.00246189779222033,-0.000103539317735319,0.060131030724549,0.0136889125791481,0.00540289971181893,-0.0190225736693697,-0.0106582320738731,-0.021338311261758,0.00356125458261654,-0.000970332707243525,-0.0135349668671052,0.000962408896081381,0.002661435080601,0.0130542711212954,"OG0006275"
