"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","Orthogroup","total_loading"
-0.0203420560103942,0.0659302566711939,0.0381776825018938,0.00934851504089637,0.0122808730439233,-0.0183918542530329,0.00930338495023578,0.017706398581626,0.0110023068860014,-0.0247988974290823,0.0345559379631086,0.0723449813126975,0.0391419006215852,0.011973926767137,0.0600104648547305,0.0156027895135323,0.0250365736005608,-0.0512488574851577,-0.0344383432549774,0.00864493119556206,-0.017095122332442,-0.0386742471500299,-0.0110212851276591,0.0341074671112338,-0.0290205379851995,0.00170219874052031,0.0217179807069096,-0.0258490985155597,-0.0164694467340728,0.00977001486567046,-0.0209988844797676,-0.0381451732513337,-0.00787818910559698,0.0605957440253379,0.0763021138306006,0.00896955540858828,"OG0005571",0.0862723126815881
0.0227397743318347,-0.0633972938313518,-0.00933538452852169,-0.0458737661906268,-0.016298544666405,-0.0702909247187336,0.0107868503978348,0.0300829122008437,-0.0177228643208709,0.0102311985813149,0.0123213019366715,-0.0117147201261863,0.00683713901453452,0.00121706242872611,0.0325794874528169,0.0136433827738701,0.00237690031190452,-0.0279507117517804,-0.0218081965035838,0.0138618185838463,0.0168903713230319,0.00252527417374111,0.00483263182299178,0.00186875088941719,0.00095193961243929,0.00136421170430315,0.064185208965456,-0.0124676024478517,-0.0266849992398896,-0.0593102255100465,-0.0122049776867664,-0.0191075080627214,0.0370505818909699,-0.00827357195893631,-0.00173637360817552,0.00446744051562043,"OG0008239",0.0861370681631866
0.0128981973247197,-0.0725639231786642,-0.000969014597774766,0.000710410637132107,-0.00455852722406148,-0.0177854623976668,0.0113474788875182,0.0388806323598848,-0.0158382921323291,-0.014047740565435,0.00170803313317415,0.0115013736415632,0.00753053491973417,-0.0556869084728376,-0.0718519842176936,0.0115750050509626,0.0170997827579826,0.014796637963633,0.0273961565303763,0.0356452264863944,-0.0138358186230649,-0.05672494757611,0.0482930690832718,0.0111295907341321,0.0157372077074933,-0.0237483944438276,-0.0287283278353043,0.045951106133904,0.0197394827635511,0.0698111719802336,0.00269465055439446,0.00165936044378977,-0.0216380610188443,0.00648067514265769,0.00476998329838615,0.00645191959650194,"OG0012358",0.0854621205033838
-0.00831669490953224,0.0767705204730603,0.00228310812771866,-0.0076709217649944,-0.00701493765988307,-0.000633891360368072,0.00483214754359077,0.0112910724035329,-0.0109624947950193,0.0095892701645749,0.0100229218283275,-0.0122831802144565,-0.00814894403108647,0.0125358228260652,0.0330231747732838,-0.0130004502137921,0.0506773854510387,-0.0163304736277506,-0.0188504296813936,0.00385208400641127,0.00557226619206528,-0.00695838734057274,-0.00771722496495706,-0.00892992501553031,-0.0121923907675633,-0.00363776465980977,-0.00989654349597489,-0.0105663673906628,0.00131179357055273,-0.0150909600641655,0.00695350494140214,-0.00811482771121054,-0.0104984086319077,0.00766227614522566,0.00811900034671894,0.0106034341077252,"OG0006406",0.0850872153825926
0.0451428632970788,0.0397582005731214,0.0739951465421165,0.0225402617451231,0.0471232574315483,0.000357908988382993,0.00640464841389807,0.0141933216700466,-0.0213181164759907,0.0259564982814437,0.10899304887457,-0.030163647555813,-0.114084224430976,-0.0720348968500336,0.0498886749276194,-0.00554366781185906,-0.00382334814467054,-0.0769447858452783,-0.0058931589080997,-0.0101483951002546,0.0625170194045398,0.0176108893102478,-0.0249491796724324,-0.0187378459675068,0.00874860391501158,0.0244102802218795,0.0481986984735804,-0.00333938366957645,0.00485186638465352,-0.00672144044110736,0.0133946862763355,0.0211198881037909,0.0218437251450905,0.00418066110545615,-0.00659511057616997,-0.0127209594084656,"OG0009300",0.0849010638702002
-0.0799397624748771,0.00367947461104755,0.0177241205723714,-0.0447100367386658,0.0367471034823555,0.0355706849580586,-8.09310114926055e-05,0.0197703985866178,0.0229090323191763,-0.0141565394421266,0.0105884467915605,0.0238202836113729,0.0699806122758272,-0.0309846249213605,0.0335431198791505,0.0233925335258232,0.0193146138520168,0.0443248842434996,-0.0257679980433228,0.0535550173099488,-0.0467870316676592,0.024143089431704,0.0316147152466791,0.00553734036372835,0.0315731156379789,-0.0140079996094178,0.0149458490821865,-0.0074325068391611,0.0343748558949497,0.0097416979958145,0.00712167263711185,-0.00558991105920097,0.0310962646868725,-0.0325173126371481,0.0258490810320967,-0.0131351057842177,"OG0009017",0.0836192370859247
-0.013029514244938,0.0694322187643264,0.0116984895349672,0.00845450887492856,0.0211214248000042,-0.00678382655861373,0.00951387392197909,0.00627090437473375,-0.0157490521143319,0.0174124074348017,0.0310676116672774,0.0103032007500136,0.0150631939115483,-0.00788641276727614,0.0015824876872406,-0.0175269561082723,-0.0118511384890813,-0.0199457713387336,0.00501552261632052,-0.00639292956429377,0.0111236090395207,-0.0058708541906274,-0.0159532941346979,-0.0114725828094799,-0.013657428881105,0.000803207988997971,-0.000812293735213386,-0.00116528559919978,-0.0439290063882338,0.00528300817028667,0.019351996668211,-0.00298040933806625,-0.00643100994487632,0.0288843103202569,-0.00322020534398453,-0.00428163655005301,"OG0012518",0.0824617330092644
0.0233631852315443,-0.0589917315175677,-0.0194917388604459,-0.0120213843847434,-0.0402368157897624,-0.0122927018711498,0.0102526798116518,0.0343920869320658,-0.00224701982470066,-0.0183799705069292,-0.0204634962154445,0.0188393159234521,0.0185191077685636,0.0017946004265762,-0.00389603373499218,0.0128319978974853,-0.00533319256932547,-0.00503606256371559,-0.0153468069740218,0.00347112603019101,-0.00613707940685753,-0.00929097664284487,0.000903950267347664,-0.00668879917523538,-0.000844392585527825,0.0136319748515111,0.0566312389246654,-0.0276193615634731,-0.0203480264046958,-0.0269809249632496,-0.0172302095210969,-0.0137720824338274,0.0191077589781471,-0.00756985267189045,0.00185189598945748,0.00951513645895344,"OG0010341",0.0823549167491121
0.0387361622934678,0.043346698051331,0.0293672509102221,-0.00347548399103347,-0.02788046879018,-0.0227458107080973,0.00645135404499977,0.00995807224884746,0.0149930098729096,0.0294820749783479,-0.0526585604823429,0.0361199701908852,0.0504645033061812,-0.0275412002495682,0.0131564279190839,-0.0334651959180663,0.00396535051236206,-0.0258462112141541,0.00660465666058804,-0.00559886684516016,0.0034095396136347,0.00260656885429404,0.0139600376201851,0.00453748282212853,-0.00679814980505685,-0.0102486682678577,0.00284356985909533,-0.0044644980260165,0.0181291886618492,0.0135002129910813,-0.00307926692709911,-0.00380122006745718,0.00747161203360147,0.00391002901278236,0.0472394179153523,-0.00860426449873273,"OG0010776",0.0820828603447988
-0.0312264565042263,0.0492849880092467,0.0294436238186668,0.00618991736374051,-0.00824115294657702,-0.0222206585195961,-0.00879655487680305,-0.000452613799639588,0.0438942236248496,0.0148951238890827,0.0135087726247126,-0.0236210023715109,0.0167648753453504,0.0199851956846584,-0.00746243187745659,-0.0484630585254827,0.0368657470843575,0.0322916215488041,0.0226358369526435,0.0425878596415609,0.00556280146395149,-0.022470486685716,0.00587495453350525,-0.00388052840202688,-0.00911598057394015,0.0427594486635763,0.026946192329786,-0.00318318122904749,0.0282052219297079,-0.00292885607101681,0.00578669122645441,0.00297598817106412,0.0192756878030834,0.00451205279144436,0.00564204876158135,-0.00561542153823881,"OG0012792",0.080511444513473
0.0179619251227938,-0.0620493137622028,-0.0217467876824681,-0.0188529368437481,-0.000878274580846707,-0.0193559954262609,-0.00382833638005107,0.00458385652106851,0.0161079643844518,0.00270239694222806,0.000352843709813411,0.0172650836824826,0.033399899723734,0.0528542007639716,-0.0356400145481146,0.0149997113465342,-0.00364351844538954,0.0280272815288938,-0.0105669772204733,-0.00981856408881478,0.00448292324389115,0.0309699249493959,0.0185604151394166,0.0230039465897918,-0.0174725538336215,-0.0161044533070166,0.0541674570939916,-0.012954317183988,-0.0235820363371437,-0.0295970606850982,-0.0219791502975218,0.00760984554470137,0.00367524391941082,-0.00651744953157621,-0.00411929652543212,-0.01442057207245,"OG0012325",0.0800112388849967
-0.0174498789162475,0.0618101989443541,0.0122923263768971,0.00741719525903655,0.0364941843256342,-0.0104704690935618,0.000462926696337125,0.0182302992701403,-0.00451715740788779,0.0319420287316816,0.0217832294522215,0.023929217123632,0.00113219553191683,0.0404474051451346,0.0448322250546724,0.0206338124900694,-0.00829228301799418,-0.0590280248403481,0.0172410126805951,-0.0104928845407513,0.0198144821546542,-0.0218059349757863,-0.019622404937791,0.00540845801214425,-0.0141823759815714,0.0106297993083716,-0.00800834028640511,-5.20964506812981e-05,-0.0287603902199567,-0.000588651792858044,0.00119371904935925,0.00482156519596286,0.0093925198407581,-0.00885811967879598,-0.0151042181487482,-0.0129208144833876,"OG0009467",0.0792600778606016
-0.0148627378002866,0.062545266333094,0.0258897027185693,-0.00293207355045576,-0.0441859139449593,-0.0116028102831537,0.0038594297067523,-0.00656229671092688,0.000911158244928345,0.00481022507204949,-0.00528203845040193,-0.0307841428241109,0.0123108866008842,-0.0677885355287072,-0.00712295161617803,0.00893136405726874,-0.0306881250408012,0.0373566979093002,-0.0181688698480233,0.00994403835069199,-0.0089858602853412,0.0148214089556182,0.00834516551877823,0.0074491059447341,-0.0156272646519216,0.00680763737045773,0.017001159033115,-0.0113415104722731,0.0033215661491192,0.00368259441774245,0.00521594434397969,0.00842678984555917,0.00912934202001513,-0.0161086867816401,-0.00994188531642202,0.00286047126800227,"OG0008084",0.0774080041333806
0.00821132547578805,0.0679040744324528,-0.00934700999962085,-0.0399131515763344,-0.00365983225632281,-0.0390066535869674,0.00074360790098096,0.0254032852839197,0.0105728108596357,0.00196175989496579,0.00138740390824146,0.0385999748098171,0.00154312227915197,-0.0301636831188373,-0.0112303221590166,-0.0147879721404905,0.012530620999312,-0.0131151940406664,0.0184747148860648,-0.00821644938912125,0.0115086260341498,0.0181253278240018,-0.0101907630292188,-0.00888055833142302,-0.0169616477382902,0.00190133299430277,0.00271430885306437,0.0215736514556001,-0.0509440717179916,-0.0185096818135043,-0.0193081812322256,-0.0608150052759311,-0.0691451184810564,0.0730814069540918,0.0327734651360719,0.0115357082001448,"OG0010314",0.0761153999082409
-0.0045287590354205,0.0709755941145253,-0.0051353741096839,-0.00494853769840317,-0.0343603888211295,-0.0147498778567188,0.00734691011938933,0.0349188486413196,0.0224252651559799,0.00754320955191457,0.0102376067887484,-0.011611894608734,-0.0130709099321371,-0.0295310588449714,-0.0126973296633571,0.0155485251803419,-0.0108150306612895,-0.0167959871534741,0.0432508034543225,-0.0041648053023304,-0.019446094826813,0.0308890811942701,0.00186296977484882,-0.0158257578070022,0.0132824405073327,0.000119769230239997,-0.00991457082225063,-0.0132738125920858,-0.0042848854223096,-0.0046249193077397,-0.00902072777162052,-0.0151759439359459,-0.012738428991351,0.00417796464786453,-0.00518591597021381,-0.013518231287318,"OG0008820",0.0755043531499458
-0.00728666186155712,0.0671181240878368,0.00760636860404765,6.41409137033207e-05,-0.0340741643029664,-0.0191237697152066,0.00884671101256328,0.0209381847567223,0.00514396600548195,-0.017241915706185,-0.0176653283191255,-0.00452345751659409,0.0049365739545011,-0.0458941150862022,0.00533314880942618,-0.00583469121074763,0.002474391326434,0.00539834430337469,0.0107494851892084,-0.00521100089751211,-0.00822352333663921,-0.00981363713994147,0.00200531233160325,0.00637548616935611,0.00222273434168814,0.00947780169296283,0.00776036702238993,0.00343094983715809,-0.00511655009275936,-0.00717066028040742,0.00432239129831254,-0.00614509132198086,-0.0129162044146091,0.010830333724391,0.00422330917331376,-0.0148152407730659,"OG0008212",0.0744047859493939
-0.0126924154614873,0.0609498133065931,0.019669465507292,-0.00108821635120677,-0.0175959941262395,-0.0208451709681206,0.008864706870403,-0.0144764842785127,-0.0196793816620514,-0.0401197309720776,-0.0236585434411252,0.0222064738178149,0.00382437817958608,0.00683048848761546,0.014999707007426,0.00645911519773414,0.00885505195377593,-0.00567448267731546,-0.00618292736511115,0.0016732125043064,-0.00881359851096488,0.00135355126872347,-0.000381727420840824,-0.00507206449264116,-0.00562394055289786,-0.00305161769425582,0.0139247471490506,0.00990067252575191,0.00572120041353653,-0.00750750013189457,-0.00173888921946209,0.00682935370241884,-0.00345895161784135,-0.00853311276758055,-0.0128470252053371,0.00490668339949257,"OG0011872",0.0736422287680804
0.00355970827442935,0.0699871599207755,-0.0163073389342026,-0.0106241425938309,-0.0333945470606576,-0.0272680108830071,0.00590550299657406,0.0407229002583814,0.00527567244400649,-0.00594435587837457,-0.0113315937336183,0.00168570779906129,0.0273681102925343,-0.00370982853696767,-0.000884937131233808,0.010224708168291,0.014480004684535,0.00950262150071729,0.0219286609786528,0.00960049801214333,-0.00544106422256908,0.0315225712439753,-0.00940513447574984,-0.00715705188892564,0.00228981025814369,-0.00679175546922557,-0.000861558450443432,-0.00454799258365409,0.0083725551115289,0.00113575227328571,-0.00372158337677611,-0.0270262986175692,-0.0156106084753732,0.00474872957409866,0.0114908339416598,0.0116395249873252,"OG0006850",0.0735468681952049
-0.0273465265090066,0.0460871588050332,0.00921739951653172,-0.0134488010829875,-0.0181783221218558,0.0336913121348786,0.0077898921072418,0.0113593596912968,-0.00514131856401769,0.0248332982357472,0.0303092214446602,-0.000503637916089464,0.00923604082413712,-0.024516946568074,0.0664345778354268,0.053787281503683,0.028145509819471,-0.00434537987437924,0.035401889471962,-0.0287019823205733,-0.00158808492490948,0.0147668186013785,0.00118911307251365,0.0387714523353136,-0.0625152466218276,-0.033857964632006,0.0112882016031748,0.00471888059215905,0.00300978704757936,-0.016078795455552,0.0211934324068455,-0.00274222443524252,-0.0115642262203264,-0.00027972984191028,-0.0125680566648644,-0.00917727666524531,"OG0010951",0.0734336853140398
0.0148646639534334,0.0582425322750224,0.0147491278412622,-0.000821150380283167,0.00504649860578577,0.00941448466734905,0.00186628805939879,-0.000585481869510175,-0.0162073612076926,-0.0118358977782553,0.0608425211187802,0.0988899874772411,-0.0391196281493645,-0.0972891393322705,-0.0220188002219144,-0.0441468003537423,-0.0221818068033568,-0.0132202174547505,0.00691513848984048,-0.0283941794343416,0.0102392432336486,0.00451108734586032,-0.00974367113921747,0.0040885910790715,-0.0082835179082934,-0.00143268727587888,0.0129035432510007,-0.0226485092208479,0.0200366344225463,0.00627079574796224,0.00733685190100793,0.00408107489694249,-0.0136096876120855,0.0321125022625293,0.0141039263488865,-0.00630386694287174,"OG0006454",0.0731071962284558
0.0241512958724006,-0.0481004336022137,-0.0280554061389215,-0.0230705676771086,-0.0204594170972496,-0.0210614486266574,0.00767512951701353,0.0322191406835258,-0.0199564497773335,0.0109746748235794,-0.00124174188337722,-0.00824638515698277,0.001296114223476,-2.5863934736756e-05,0.00481096326822837,0.000790682614318419,0.0281898068840432,0.00376729655668475,0.012707808609598,-0.00078293142765219,0.00904348677408334,-0.00815254409799422,0.00292398104542471,-0.00334227854760404,-0.018293304866199,-0.0191378054121213,0.0128803730190702,-0.00852799709637176,-0.00689113383199716,0.00948486928654861,0.00550658332583055,-0.0120796211954089,-0.00391170708621991,-0.00363071684285704,0.00106693840972151,-0.0195739975887744,"OG0011886",0.0722517294746143
0.0168686608315351,-0.0541766150903726,-0.0219750165761051,-0.023184214687146,0.000521296974514397,-0.0338699293599035,0.00399795240331023,0.0296932259473188,-0.0105816614844441,0.00237317483574027,-0.00824844994211095,-0.0147441097685534,0.00675705731161583,-0.0278581812289618,0.0254459354660192,-0.00299081835008915,0.0129606779063371,-0.016361759956017,-0.0137564351790395,0.00690948893854439,0.0137595061853812,0.0266667256995667,-0.00459078283591262,-0.019088628626667,0.0145008717473919,0.00156121815172395,-0.00835024640454036,-0.0170448315561492,0.0100838326241611,0.0138711482104908,0.00625316156688274,-0.00264225933562119,0.0109346896276797,0.00412027877220449,-0.00192455247641229,-0.00555186141231433,"OG0012653",0.0710452759219077
-0.055028391815557,0.0149735079054254,0.0214382782237644,-0.0040079964094712,0.00736694469586191,0.0587008415059355,0.00438126014628897,0.0184543554564721,0.024488100979974,0.01739039420067,-0.00733168913761544,0.00289369424892168,0.0243198087485889,-0.0384686454873269,0.0459124083352302,0.0112920506372011,0.00769634661039071,0.0172191962488061,-0.018795284122616,-0.0273996169311488,0.00826746685749639,0.00379195975612286,0.00887484323464114,0.000817980770379847,-0.0116436049285992,0.0130994474826235,0.0236714760392565,-0.00503470795704071,-0.00420990411347712,-0.0133367900063747,0.0133903716721966,-0.00819358602720108,0.00367136485541281,0.00702543876085259,-0.00141980920100225,0.00700963401384327,"OG0008276",0.0700018997209823
-0.0461721880854093,0.0228175315795813,0.0308854169495205,0.00622612957905181,-0.0102131350412297,-0.0177922384354169,0.00327191421701334,0.00414484609275648,0.00973953662402917,0.0103241187204736,-0.0168358295377996,-0.0206183044283937,0.0199615233048758,0.131498365480115,-0.0434475527110444,-0.0732195315887693,-0.0287423184481856,-0.0220777114186592,-0.0637801507934642,0.00481440648080429,0.00517261476205793,0.0208916671610947,-0.0559710620798588,0.0190116431407192,-0.0524017536472304,-0.00795503803931108,0.00841966260547975,0.107176104085632,0.0317234832581219,-0.0119715750015309,0.00646993719701708,0.0302275805966273,0.0130113666437761,0.0186735745083918,-0.00490991543549062,-0.00449454694075073,"OG0012144",0.0689897196649906
-0.0257651517073116,0.0422553822604953,0.0139111419355266,0.0205698222111455,0.0129853035209525,0.00897120271793915,-0.00174694538599349,-0.00504732552404141,0.00937942521286707,-0.00772392016362145,0.0110398449542802,-0.0104231132580486,-0.0164354964544865,-0.0235705235973114,0.00187294880305538,-0.022778763157443,0.00161668020848217,-0.0427091497977812,-0.017545056423677,0.0562473328473453,-0.00357979435944023,-0.00190041167937034,-0.0033970257028634,0.00662061805716622,-0.0142611491409294,0.0120348951884917,0.018738259671404,-0.0125786970788868,0.000142893251247616,-0.00997240256928816,0.00688018314427661,-0.00652401747152594,0.0130026635793026,-0.00145024082755929,0.0123825260575073,0.0173784319688741,"OG0012166",0.0680205339678069
0.0165227298479895,-0.0513148643375062,-0.0239891636347626,-0.0164656753154832,0.00773433971683134,-0.0251466456831129,0.0039030158994987,0.0154427106642835,-0.0312002537033634,0.00528353858635304,-0.00352609051080942,0.00787257708005305,-0.0103773045298354,-0.00270008330714488,0.0129765928256155,-0.0119200180553237,-0.0032987813414292,0.0190294310253161,0.0215544094388071,-0.00367129647050359,0.0196365257046873,0.015209026830802,0.00328522348204346,0.00691013117697018,-0.00499397648569978,0.0125154353743037,0.0410024786425009,0.0046400789523168,-0.00729153771989892,0.00797583523255744,0.00140889838807485,-0.0102419569756177,0.0149249962957447,-0.00708385027629775,0.00210736727732566,-0.0043618324436363,"OG0006430",0.0678375941854957
0.0275625694879404,0.0388215375945851,0.0618485246020724,0.0132668913856364,0.0149687000253877,-0.0139508979144396,0.019715390915289,0.0197911764393704,-0.00352819305418953,-0.01516419380671,0.0439513000822581,0.0352518053378438,-0.0144859240770117,-0.0039541494825748,0.0365784418560755,-0.000231454111646466,-0.0152283778362687,-0.0186657809237983,0.00278416647336214,0.00189776373330633,0.00118076036393806,-0.00772296704320605,0.00574374293071087,-0.00260420872034212,-0.0165838654458124,0.0229929315015753,-0.00680946290060308,-0.00106568252236225,-0.0205861476526186,-0.0116130109655823,0.0153368227454625,0.0137530240898968,0.0107329491049504,-0.0302979162425133,0.0246438258134737,0.00526647286558536,"OG0009303",0.0663841070825255
-0.0153908554170533,0.0507316159710898,0.0332659868769943,0.0253840129912533,-0.025575471089427,-0.00684567111814227,-0.000582616793318579,0.0305349310444741,0.0754979617958162,-0.00675590327928368,-0.0529446699756418,-0.0139604538685637,0.02589690798495,-0.00669559716394342,-0.0231105455061445,-0.0518496929579817,0.0177391290750235,0.0250984532020308,0.0165848204172539,-0.00608418882076269,-0.00721330702448725,-0.0054307632727767,0.00448940193028539,0.00388017960394214,-0.0150362057112639,0.0283272899105173,-0.0038269499400022,0.00214054769706648,0.0121379387003275,0.00226255226719672,0.0172775000447888,0.0162136002398725,0.0168247765809655,0.0157676911647887,-0.0122636621424033,-0.000273950970448626,"OG0012212",0.066122471388143
