"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098655","monoatomic cation transmembrane transport","201/3305","404/9240",2.77435705137365e-09,2.98576305868832e-05,2.69258652775422e-05,"Montipora_capitata_HIv3___RNAseq.g7453.t1/Montipora_capitata_HIv3___TS.g20876.t1/Montipora_capitata_HIv3___RNAseq.g25611.t1/Montipora_capitata_HIv3___RNAseq.g31721.t2/Montipora_capitata_HIv3___TS.g44722.t5/Montipora_capitata_HIv3___RNAseq.g41119.t1/Montipora_capitata_HIv3___RNAseq.g26437.t1/Montipora_capitata_HIv3___RNAseq.g23206.t1/Montipora_capitata_HIv3___TS.g34627.t2/Montipora_capitata_HIv3___TS.g7051.t3/Montipora_capitata_HIv3___RNAseq.g43551.t1/Montipora_capitata_HIv3___RNAseq.g26442.t1/Montipora_capitata_HIv3___RNAseq.g23264.t1/Montipora_capitata_HIv3___RNAseq.g44256.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___TS.g33432.t1/Montipora_capitata_HIv3___RNAseq.g46804.t1/Montipora_capitata_HIv3___RNAseq.g9399.t1/Montipora_capitata_HIv3___TS.g47517.t1/Montipora_capitata_HIv3___TS.g18571.t2/Montipora_capitata_HIv3___RNAseq.g3406.t1/Montipora_capitata_HIv3___RNAseq.g7455.t1/Montipora_capitata_HIv3___RNAseq.g28457.t1/Montipora_capitata_HIv3___RNAseq.g44178.t1/Montipora_capitata_HIv3___RNAseq.g35047.t1/Montipora_capitata_HIv3___RNAseq.g41049.t1/Montipora_capitata_HIv3___RNAseq.g1684.t2/Montipora_capitata_HIv3___TS.g4131.t1/Montipora_capitata_HIv3___RNAseq.g7443.t1/Montipora_capitata_HIv3___RNAseq.g47015.t1/Montipora_capitata_HIv3___RNAseq.g26563.t2/Montipora_capitata_HIv3___RNAseq.24194_t/Montipora_capitata_HIv3___RNAseq.g12796.t1/Montipora_capitata_HIv3___RNAseq.g42781.t1/Montipora_capitata_HIv3___RNAseq.g44353.t2/Montipora_capitata_HIv3___RNAseq.g36908.t1/Montipora_capitata_HIv3___RNAseq.g8766.t1/Montipora_capitata_HIv3___RNAseq.g9825.t1/Montipora_capitata_HIv3___TS.g5032.t1b/Montipora_capitata_HIv3___RNAseq.g19190.t1/Montipora_capitata_HIv3___TS.g5364.t1/Montipora_capitata_HIv3___RNAseq.g18772.t1/Montipora_capitata_HIv3___RNAseq.g19868.t1/Montipora_capitata_HIv3___RNAseq.g35320.t1/Montipora_capitata_HIv3___RNAseq.g34217.t1/Montipora_capitata_HIv3___RNAseq.g31765.t1/Montipora_capitata_HIv3___RNAseq.g3443.t1/Montipora_capitata_HIv3___RNAseq.g446.t1/Montipora_capitata_HIv3___RNAseq.g15274.t1b/Montipora_capitata_HIv3___RNAseq.g26753.t1/Montipora_capitata_HIv3___RNAseq.g22827.t1/Montipora_capitata_HIv3___RNAseq.g27074.t1/Montipora_capitata_HIv3___RNAseq.g49785.t1/Montipora_capitata_HIv3___RNAseq.g35033.t1/Montipora_capitata_HIv3___RNAseq.g7452.t1/Montipora_capitata_HIv3___TS.g41022.t1/Montipora_capitata_HIv3___RNAseq.g35474.t1/Montipora_capitata_HIv3___RNAseq.g35315.t1/Montipora_capitata_HIv3___RNAseq.g41125.t1/Montipora_capitata_HIv3___TS.g17880.t1/Montipora_capitata_HIv3___RNAseq.g23263.t1/Montipora_capitata_HIv3___RNAseq.g40620.t1/Montipora_capitata_HIv3___RNAseq.g11943.t1/Montipora_capitata_HIv3___TS.g38049.t1/Montipora_capitata_HIv3___TS.g38178.t1/Montipora_capitata_HIv3___RNAseq.g28460.t1/Montipora_capitata_HIv3___TS.g3989.t2/Montipora_capitata_HIv3___RNAseq.g42167.t1/Montipora_capitata_HIv3___RNAseq.g2920.t1/Montipora_capitata_HIv3___RNAseq.g447.t1/Montipora_capitata_HIv3___TS.g33854.t2/Montipora_capitata_HIv3___TS.g44720.t1/Montipora_capitata_HIv3___TS.g10262.t4/Montipora_capitata_HIv3___RNAseq.g18495.t1/Montipora_capitata_HIv3___RNAseq.g40584.t1/Montipora_capitata_HIv3___RNAseq.g26033.t1/Montipora_capitata_HIv3___TS.g10371.t1a/Montipora_capitata_HIv3___RNAseq.g35408.t1/Montipora_capitata_HIv3___RNAseq.g29615.t1/Montipora_capitata_HIv3___TS.g26365.t1/Montipora_capitata_HIv3___RNAseq.g25596.t1/Montipora_capitata_HIv3___TS.g27259.t2/Montipora_capitata_HIv3___RNAseq.g37338.t1/Montipora_capitata_HIv3___RNAseq.g32174.t1/Montipora_capitata_HIv3___RNAseq.g36907.t1/Montipora_capitata_HIv3___RNAseq.g24342.t1/Montipora_capitata_HIv3___TS.g15358.t1a/Montipora_capitata_HIv3___RNAseq.g44477.t1/Montipora_capitata_HIv3___RNAseq.g23937.t1/Montipora_capitata_HIv3___TS.g5372.t1/Montipora_capitata_HIv3___RNAseq.g36819.t2/Montipora_capitata_HIv3___RNAseq.g6697.t1/Montipora_capitata_HIv3___RNAseq.g12997.t1/Montipora_capitata_HIv3___TS.g4164.t2/Montipora_capitata_HIv3___RNAseq.g35413.t1/Montipora_capitata_HIv3___RNAseq.g12990.t1/Montipora_capitata_HIv3___RNAseq.g28459.t1/Montipora_capitata_HIv3___RNAseq.g8824.t1a/Montipora_capitata_HIv3___RNAseq.g3329.t1/Montipora_capitata_HIv3___TS.g1785.t2/Montipora_capitata_HIv3___RNAseq.g29258.t1/Montipora_capitata_HIv3___RNAseq.g34218.t1/Montipora_capitata_HIv3___RNAseq.g11473.t1/Montipora_capitata_HIv3___RNAseq.g21605.t1/Montipora_capitata_HIv3___RNAseq.g33112.t1/Montipora_capitata_HIv3___RNAseq.g45533.t1/Montipora_capitata_HIv3___RNAseq.g26218.t1/Montipora_capitata_HIv3___RNAseq.g4892.t1/Montipora_capitata_HIv3___TS.g44721.t1/Montipora_capitata_HIv3___RNAseq.g49026.t1/Montipora_capitata_HIv3___RNAseq.g48486.t1/Montipora_capitata_HIv3___RNAseq.g44957.t1/Montipora_capitata_HIv3___TS.g42335.t2/Montipora_capitata_HIv3___RNAseq.g49702.t1/Montipora_capitata_HIv3___RNAseq.g24161.t1/Montipora_capitata_HIv3___RNAseq.g3404.t1/Montipora_capitata_HIv3___RNAseq.g49652.t1/Montipora_capitata_HIv3___RNAseq.g41624.t1/Montipora_capitata_HIv3___TS.g24480.t2/Montipora_capitata_HIv3___RNAseq.g23478.t1/Montipora_capitata_HIv3___RNAseq.g11563.t2/Montipora_capitata_HIv3___RNAseq.g23201.t1/Montipora_capitata_HIv3___RNAseq.g46066.t1/Montipora_capitata_HIv3___RNAseq.g41227.t1/Montipora_capitata_HIv3___RNAseq.g46509.t1b/Montipora_capitata_HIv3___RNAseq.g33307.t1/Montipora_capitata_HIv3___RNAseq.g2901.t1/Montipora_capitata_HIv3___RNAseq.g28227.t1/Montipora_capitata_HIv3___TS.g40545.t2/Montipora_capitata_HIv3___RNAseq.g33736.t1/Montipora_capitata_HIv3___RNAseq.g21627.t1/Montipora_capitata_HIv3___RNAseq.g29613.t1/Montipora_capitata_HIv3___RNAseq.g46453.t1/Montipora_capitata_HIv3___RNAseq.g19740.t1/Montipora_capitata_HIv3___RNAseq.g42708.t2/Montipora_capitata_HIv3___TS.g26601.t1/Montipora_capitata_HIv3___RNAseq.g21417.t1/Montipora_capitata_HIv3___RNAseq.g3625.t1/Montipora_capitata_HIv3___RNAseq.g3012.t1/Montipora_capitata_HIv3___RNAseq.g23383.t1/Montipora_capitata_HIv3___RNAseq.g39297.t1/Montipora_capitata_HIv3___RNAseq.g20944.t1/Montipora_capitata_HIv3___RNAseq.g10444.t1/Montipora_capitata_HIv3___TS.g38169.t1/Montipora_capitata_HIv3___RNAseq.g26786.t1/Montipora_capitata_HIv3___RNAseq.g20778.t1/Montipora_capitata_HIv3___TS.g21185.t1/Montipora_capitata_HIv3___RNAseq.g26812.t1/Montipora_capitata_HIv3___RNAseq.42184_t/Montipora_capitata_HIv3___RNAseq.g46579.t1/Montipora_capitata_HIv3___RNAseq.g39012.t1/Montipora_capitata_HIv3___TS.g2303.t2/Montipora_capitata_HIv3___RNAseq.g26682.t1/Montipora_capitata_HIv3___TS.g45588.t6/Montipora_capitata_HIv3___RNAseq.g35434.t1/Montipora_capitata_HIv3___TS.g24282.t1/Montipora_capitata_HIv3___RNAseq.g527.t1a/Montipora_capitata_HIv3___RNAseq.g20930.t1/Montipora_capitata_HIv3___RNAseq.g39293.t1/Montipora_capitata_HIv3___RNAseq.g20926.t1/Montipora_capitata_HIv3___RNAseq.g18411.t1/Montipora_capitata_HIv3___RNAseq.g26779.t1/Montipora_capitata_HIv3___RNAseq.g47418.t1/Montipora_capitata_HIv3___RNAseq.g7454.t1/Montipora_capitata_HIv3___RNAseq.g44040.t1/Montipora_capitata_HIv3___RNAseq.g39295.t2/Montipora_capitata_HIv3___RNAseq.g4677.t1/Montipora_capitata_HIv3___RNAseq.g45963.t1/Montipora_capitata_HIv3___RNAseq.g40403.t1/Montipora_capitata_HIv3___RNAseq.g40947.t1/Montipora_capitata_HIv3___RNAseq.g41756.t1/Montipora_capitata_HIv3___RNAseq.20936_t/Montipora_capitata_HIv3___RNAseq.g24633.t1/Montipora_capitata_HIv3___RNAseq.g28458.t1/Montipora_capitata_HIv3___RNAseq.g19739.t1/Montipora_capitata_HIv3___RNAseq.g47031.t1/Montipora_capitata_HIv3___RNAseq.g49708.t1/Montipora_capitata_HIv3___RNAseq.g26991.t1/Montipora_capitata_HIv3___RNAseq.g3189.t1/Montipora_capitata_HIv3___TS.g43999.t1/Montipora_capitata_HIv3___RNAseq.g25497.t1/Montipora_capitata_HIv3___RNAseq.g668.t1/Montipora_capitata_HIv3___RNAseq.g33109.t1/Montipora_capitata_HIv3___RNAseq.g25266.t2/Montipora_capitata_HIv3___TS.g40163.t1/Montipora_capitata_HIv3___RNAseq.g425.t1/Montipora_capitata_HIv3___RNAseq.g25474.t1/Montipora_capitata_HIv3___RNAseq.g13351.t1/Montipora_capitata_HIv3___TS.g50786.t1/Montipora_capitata_HIv3___RNAseq.g671.t1/Montipora_capitata_HIv3___RNAseq.g41758.t1/Montipora_capitata_HIv3___RNAseq.g17917.t1b/Montipora_capitata_HIv3___TS.g23136.t1/Montipora_capitata_HIv3___TS.g47184.t1/Montipora_capitata_HIv3___TS.g5370.t1/Montipora_capitata_HIv3___RNAseq.g26785.t1/Montipora_capitata_HIv3___TS.g1497.t1b/Montipora_capitata_HIv3___RNAseq.g38848.t1/Montipora_capitata_HIv3___RNAseq.g39008.t1/Montipora_capitata_HIv3___TS.g47667.t1a/Montipora_capitata_HIv3___RNAseq.g36329.t1",201
"GO:0030001","metal ion transport","191/3305","384/9240",7.16702675219821e-09,2.99451161625886e-05,2.70047605139983e-05,"Montipora_capitata_HIv3___TS.g20876.t1/Montipora_capitata_HIv3___RNAseq.g25611.t1/Montipora_capitata_HIv3___RNAseq.g23037.t1/Montipora_capitata_HIv3___TS.g44722.t5/Montipora_capitata_HIv3___RNAseq.g26437.t1/Montipora_capitata_HIv3___TS.g43170.t2/Montipora_capitata_HIv3___RNAseq.g23206.t1/Montipora_capitata_HIv3___TS.g34627.t2/Montipora_capitata_HIv3___TS.g7051.t3/Montipora_capitata_HIv3___RNAseq.g43551.t1/Montipora_capitata_HIv3___RNAseq.g26442.t1/Montipora_capitata_HIv3___RNAseq.g23264.t1/Montipora_capitata_HIv3___RNAseq.g44256.t1/Montipora_capitata_HIv3___RNAseq.g44252.t1/Montipora_capitata_HIv3___TS.g33432.t1/Montipora_capitata_HIv3___RNAseq.g46804.t1/Montipora_capitata_HIv3___RNAseq.g9399.t1/Montipora_capitata_HIv3___TS.g47517.t1/Montipora_capitata_HIv3___TS.g18571.t2/Montipora_capitata_HIv3___RNAseq.g3406.t1/Montipora_capitata_HIv3___RNAseq.g28457.t1/Montipora_capitata_HIv3___RNAseq.g44178.t1/Montipora_capitata_HIv3___RNAseq.g35047.t1/Montipora_capitata_HIv3___RNAseq.g41049.t1/Montipora_capitata_HIv3___RNAseq.g1684.t2/Montipora_capitata_HIv3___TS.g4131.t1/Montipora_capitata_HIv3___RNAseq.g7443.t1/Montipora_capitata_HIv3___RNAseq.g47015.t1/Montipora_capitata_HIv3___RNAseq.g42149.t2/Montipora_capitata_HIv3___RNAseq.g26563.t2/Montipora_capitata_HIv3___RNAseq.24194_t/Montipora_capitata_HIv3___RNAseq.g12796.t1/Montipora_capitata_HIv3___RNAseq.g44353.t2/Montipora_capitata_HIv3___RNAseq.g36908.t1/Montipora_capitata_HIv3___RNAseq.g42740.t1/Montipora_capitata_HIv3___RNAseq.g8766.t1/Montipora_capitata_HIv3___TS.g5032.t1b/Montipora_capitata_HIv3___TS.g5511.t2/Montipora_capitata_HIv3___RNAseq.g27981.t1/Montipora_capitata_HIv3___TS.g5364.t1/Montipora_capitata_HIv3___RNAseq.g18772.t1/Montipora_capitata_HIv3___RNAseq.g19868.t1/Montipora_capitata_HIv3___RNAseq.g35320.t1/Montipora_capitata_HIv3___RNAseq.g34217.t1/Montipora_capitata_HIv3___RNAseq.g31765.t1/Montipora_capitata_HIv3___RNAseq.g3443.t1/Montipora_capitata_HIv3___RNAseq.g15274.t1b/Montipora_capitata_HIv3___RNAseq.g12023.t1/Montipora_capitata_HIv3___RNAseq.g10767.t1/Montipora_capitata_HIv3___RNAseq.g26753.t1/Montipora_capitata_HIv3___RNAseq.g36975.t1/Montipora_capitata_HIv3___RNAseq.g22827.t1/Montipora_capitata_HIv3___RNAseq.g49785.t1/Montipora_capitata_HIv3___RNAseq.g35033.t1/Montipora_capitata_HIv3___TS.g41022.t1/Montipora_capitata_HIv3___RNAseq.g33659.t1/Montipora_capitata_HIv3___RNAseq.g35474.t1/Montipora_capitata_HIv3___RNAseq.g35315.t1/Montipora_capitata_HIv3___RNAseq.g5150.t1/Montipora_capitata_HIv3___TS.g17880.t1/Montipora_capitata_HIv3___RNAseq.g46390.t1/Montipora_capitata_HIv3___RNAseq.g40620.t1/Montipora_capitata_HIv3___RNAseq.g10352.t1/Montipora_capitata_HIv3___RNAseq.g11943.t1/Montipora_capitata_HIv3___TS.g38049.t1/Montipora_capitata_HIv3___TS.g38178.t1/Montipora_capitata_HIv3___RNAseq.g28460.t1/Montipora_capitata_HIv3___TS.g3989.t2/Montipora_capitata_HIv3___RNAseq.g16365.t1/Montipora_capitata_HIv3___RNAseq.g2920.t1/Montipora_capitata_HIv3___TS.g33854.t2/Montipora_capitata_HIv3___TS.g44720.t1/Montipora_capitata_HIv3___TS.g10262.t4/Montipora_capitata_HIv3___RNAseq.g46388.t1/Montipora_capitata_HIv3___RNAseq.g33660.t1/Montipora_capitata_HIv3___RNAseq.g18495.t1/Montipora_capitata_HIv3___RNAseq.g40584.t1/Montipora_capitata_HIv3___RNAseq.g26033.t1/Montipora_capitata_HIv3___TS.g10371.t1a/Montipora_capitata_HIv3___RNAseq.g35408.t1/Montipora_capitata_HIv3___RNAseq.g29615.t1/Montipora_capitata_HIv3___RNAseq.g27980.t1/Montipora_capitata_HIv3___RNAseq.g35322.t1/Montipora_capitata_HIv3___TS.g26365.t1/Montipora_capitata_HIv3___RNAseq.g25596.t1/Montipora_capitata_HIv3___TS.g27259.t2/Montipora_capitata_HIv3___RNAseq.g37338.t1/Montipora_capitata_HIv3___RNAseq.g23412.t1/Montipora_capitata_HIv3___RNAseq.g36907.t1/Montipora_capitata_HIv3___RNAseq.g24342.t1/Montipora_capitata_HIv3___TS.g637.t1/Montipora_capitata_HIv3___RNAseq.g44477.t1/Montipora_capitata_HIv3___RNAseq.g5152.t1/Montipora_capitata_HIv3___RNAseq.g23937.t1/Montipora_capitata_HIv3___TS.g5372.t1/Montipora_capitata_HIv3___RNAseq.g36819.t2/Montipora_capitata_HIv3___RNAseq.g6697.t1/Montipora_capitata_HIv3___TS.g31793.t1/Montipora_capitata_HIv3___RNAseq.g12997.t1/Montipora_capitata_HIv3___RNAseq.g1017.t1/Montipora_capitata_HIv3___TS.g4164.t2/Montipora_capitata_HIv3___RNAseq.g12990.t1/Montipora_capitata_HIv3___RNAseq.g28459.t1/Montipora_capitata_HIv3___RNAseq.g3329.t1/Montipora_capitata_HIv3___RNAseq.g34218.t1/Montipora_capitata_HIv3___RNAseq.g11473.t1/Montipora_capitata_HIv3___RNAseq.g19320.t1/Montipora_capitata_HIv3___RNAseq.g21605.t1/Montipora_capitata_HIv3___RNAseq.g49870.t1/Montipora_capitata_HIv3___RNAseq.g4892.t1/Montipora_capitata_HIv3___TS.g44721.t1/Montipora_capitata_HIv3___RNAseq.g49026.t1/Montipora_capitata_HIv3___RNAseq.g48486.t1/Montipora_capitata_HIv3___RNAseq.g45390.t1/Montipora_capitata_HIv3___TS.g42335.t2/Montipora_capitata_HIv3___RNAseq.g24161.t1/Montipora_capitata_HIv3___RNAseq.g46410.t1/Montipora_capitata_HIv3___TS.g16805.t1/Montipora_capitata_HIv3___RNAseq.g20253.t1/Montipora_capitata_HIv3___RNAseq.g49652.t1/Montipora_capitata_HIv3___RNAseq.g6873.t1/Montipora_capitata_HIv3___RNAseq.g46378.t1/Montipora_capitata_HIv3___RNAseq.g23478.t1/Montipora_capitata_HIv3___RNAseq.g11563.t2/Montipora_capitata_HIv3___RNAseq.g23201.t1/Montipora_capitata_HIv3___RNAseq.g41227.t1/Montipora_capitata_HIv3___RNAseq.g33307.t1/Montipora_capitata_HIv3___RNAseq.g2901.t1/Montipora_capitata_HIv3___RNAseq.g28227.t1/Montipora_capitata_HIv3___TS.g40545.t2/Montipora_capitata_HIv3___RNAseq.g33736.t1/Montipora_capitata_HIv3___RNAseq.g21627.t1/Montipora_capitata_HIv3___RNAseq.g29613.t1/Montipora_capitata_HIv3___RNAseq.g19740.t1/Montipora_capitata_HIv3___RNAseq.g42708.t2/Montipora_capitata_HIv3___TS.g26601.t1/Montipora_capitata_HIv3___RNAseq.g21417.t1/Montipora_capitata_HIv3___RNAseq.g3625.t1/Montipora_capitata_HIv3___RNAseq.g3012.t1/Montipora_capitata_HIv3___RNAseq.g20944.t1/Montipora_capitata_HIv3___RNAseq.g10444.t1/Montipora_capitata_HIv3___TS.g11664.t1c/Montipora_capitata_HIv3___TS.g38169.t1/Montipora_capitata_HIv3___RNAseq.g20778.t1/Montipora_capitata_HIv3___TS.g21185.t1/Montipora_capitata_HIv3___RNAseq.42184_t/Montipora_capitata_HIv3___RNAseq.g39012.t1/Montipora_capitata_HIv3___TS.g45588.t6/Montipora_capitata_HIv3___RNAseq.g35434.t1/Montipora_capitata_HIv3___TS.g24282.t1/Montipora_capitata_HIv3___RNAseq.g527.t1a/Montipora_capitata_HIv3___RNAseq.g20930.t1/Montipora_capitata_HIv3___RNAseq.g20926.t1/Montipora_capitata_HIv3___RNAseq.g18411.t1/Montipora_capitata_HIv3___RNAseq.g46667.t1/Montipora_capitata_HIv3___RNAseq.g47418.t1/Montipora_capitata_HIv3___RNAseq.g44212.t1/Montipora_capitata_HIv3___RNAseq.g4677.t1/Montipora_capitata_HIv3___RNAseq.g43981.t1/Montipora_capitata_HIv3___RNAseq.g45963.t1/Montipora_capitata_HIv3___RNAseq.g41756.t1/Montipora_capitata_HIv3___RNAseq.20936_t/Montipora_capitata_HIv3___RNAseq.g24633.t1/Montipora_capitata_HIv3___RNAseq.g28458.t1/Montipora_capitata_HIv3___RNAseq.g19739.t1/Montipora_capitata_HIv3___RNAseq.g47031.t1/Montipora_capitata_HIv3___RNAseq.g49708.t1/Montipora_capitata_HIv3___RNAseq.g3189.t1/Montipora_capitata_HIv3___TS.g43999.t1/Montipora_capitata_HIv3___RNAseq.g25497.t1/Montipora_capitata_HIv3___RNAseq.g668.t1/Montipora_capitata_HIv3___RNAseq.g33109.t1/Montipora_capitata_HIv3___RNAseq.g25266.t2/Montipora_capitata_HIv3___TS.g40163.t1/Montipora_capitata_HIv3___RNAseq.g425.t1/Montipora_capitata_HIv3___TS.g3691.t3a/Montipora_capitata_HIv3___RNAseq.g13351.t1/Montipora_capitata_HIv3___TS.g50786.t1/Montipora_capitata_HIv3___RNAseq.g671.t1/Montipora_capitata_HIv3___RNAseq.g41758.t1/Montipora_capitata_HIv3___RNAseq.g44024.t1/Montipora_capitata_HIv3___RNAseq.g17917.t1b/Montipora_capitata_HIv3___TS.g23136.t1/Montipora_capitata_HIv3___TS.g47184.t1/Montipora_capitata_HIv3___TS.g5370.t1/Montipora_capitata_HIv3___TS.g1497.t1b/Montipora_capitata_HIv3___RNAseq.g38848.t1/Montipora_capitata_HIv3___RNAseq.g39008.t1/Montipora_capitata_HIv3___RNAseq.g40951.t1/Montipora_capitata_HIv3___TS.g47667.t1a/Montipora_capitata_HIv3___RNAseq.g36329.t1",191
