"feature_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Montipora_capitata_HIv3___RNAseq.g23004.t1",69278.9687171998,8.96490200688686,0.1110120324723,80.75612892795,0,0
"Montipora_capitata_HIv3___RNAseq.g467.t1",86420.8521595772,6.41274194089245,0.123512330997153,51.9198519623136,0,0
"Montipora_capitata_HIv3___RNAseq.g33841.t1",49615.433971222,10.5992497850803,0.28015702113578,37.8332470202246,0,0
"Montipora_capitata_HIv3___TS.g8083.t1",35864.3470626955,7.2558654109307,0.130687277184225,55.5208247295745,0,0
"Montipora_capitata_HIv3___TS.g46731.t1",8378.01429115439,4.22847315795991,0.0758779551620304,55.7272945604609,0,0
"Montipora_capitata_HIv3___RNAseq.g836.t1",9740.92432602939,5.2821752255249,0.120923577045783,43.6819299806605,0,0
"Montipora_capitata_HIv3___RNAseq.g7453.t1",5051.74834811383,2.61279889106002,0.0600102871207174,43.5391833037573,0,0
"Montipora_capitata_HIv3___RNAseq.g33118.t1",18243.0950391543,8.81122228800517,0.19816850820264,44.4632821224809,0,0
"Montipora_capitata_HIv3___RNAseq.g27011.t1",14294.6640697776,7.9317513263564,0.195138075764154,40.6468665599779,0,0
"Montipora_capitata_HIv3___RNAseq.g13832.t1",6506.90374536853,6.01992774402231,0.102288426420037,58.8524817001493,0,0
"Montipora_capitata_HIv3___TS.g46148.t1",5036.48349193605,6.18049500728252,0.113266223592307,54.5660905013372,0,0
"Montipora_capitata_HIv3___RNAseq.g6651.t1",2366.26105926419,6.4241568810108,0.167237822662912,38.4133013616153,0,0
"Montipora_capitata_HIv3___TS.g10140.t1",22466.5009421146,8.65195019825691,0.17050233615764,50.7438806601316,0,0
"Montipora_capitata_HIv3___RNAseq.g20129.t1",22056.5176882677,7.54024976225423,0.148185587374744,50.8838268001451,0,0
"Montipora_capitata_HIv3___RNAseq.g29568.t1",26694.6506120567,9.17886378890006,0.137707022381789,66.6550160633922,0,0
"Montipora_capitata_HIv3___RNAseq.g24915.t1",32172.8378142673,5.76909782854247,0.148569956789259,38.8308508208409,0,0
"Montipora_capitata_HIv3___RNAseq.g23027.t1",2222.46852923477,5.37700538246911,0.137332219020266,39.1532695009876,0,0
"Montipora_capitata_HIv3___RNAseq.g5539.t1",27990.683240617,5.27981678190204,0.0839895560485669,62.8627775916448,0,0
"Montipora_capitata_HIv3___RNAseq.g10493.t1",92484.5808988831,7.97554835807044,0.168884776375288,47.2247915368495,0,0
"Montipora_capitata_HIv3___RNAseq.g24646.t1",3504.64592918071,6.16588159992063,0.156132172892869,39.4914224639105,0,0
"Montipora_capitata_HIv3___TS.g45793.t1a",57741.643122332,7.57948653990271,0.0807528494037686,93.8602983778921,0,0
"Montipora_capitata_HIv3___RNAseq.40085_t",2408.3781279934,4.50373049800536,0.110258243342738,40.8471091273014,0,0
"Montipora_capitata_HIv3___RNAseq.g466.t1a",2957.44854527045,6.18807659792859,0.138093833027541,44.8106657789305,0,0
"Montipora_capitata_HIv3___TS.g8082.t1",10696.1186349212,7.89999311992206,0.15202713961259,51.9643607059473,0,0
"Montipora_capitata_HIv3___RNAseq.g19137.t1",31278.1449950683,10.1873173140757,0.202339424543244,50.3476637687998,0,0
"Montipora_capitata_HIv3___RNAseq.g47806.t1",8413.11925000853,4.10083923228673,0.106052309032538,38.6680805886891,0,0
"Montipora_capitata_HIv3___RNAseq.g34621.t1",3125.33266912495,6.57982865174039,0.166151425351832,39.6013975673538,0,0
"Montipora_capitata_HIv3___RNAseq.g49879.t1",9057.83242485502,6.29728201816825,0.105874326880619,59.4788387676732,0,0
"Montipora_capitata_HIv3___RNAseq.g3501.t1",6726.58983563563,4.05252354586926,0.0947649473431179,42.763950801304,0,0
"Montipora_capitata_HIv3___RNAseq.g27643.t1",10965.9234957898,4.39083031973863,0.0921953268126456,47.6253024045507,0,0
"Montipora_capitata_HIv3___RNAseq.g1557.t1",15892.0372192568,9.05541783201918,0.154497060918401,58.6122336450262,0,0
"Montipora_capitata_HIv3___RNAseq.g24846.t1",3214.76987454652,5.50002084218933,0.123496935291766,44.5356868913009,0,0
"Montipora_capitata_HIv3___RNAseq.g39394.t1",18600.3910825906,2.76714510844446,0.0731386826954611,37.8342213239805,0,0
"Montipora_capitata_HIv3___RNAseq.g27798.t1",27644.0068618698,4.39021065725983,0.101986860605726,43.0468261419682,0,0
"Montipora_capitata_HIv3___TS.g21346.t1",3762.85108767322,6.78247796407462,0.16732977644589,40.5335984314058,0,0
"Montipora_capitata_HIv3___RNAseq.g27007.t1",48241.4088575686,8.77272612073929,0.133989445497143,65.4732623766726,0,0
"Montipora_capitata_HIv3___TS.g15576.t1",2644.86313119716,6.20494761098388,0.152819541584283,40.6031031545906,0,0
"Montipora_capitata_HIv3___TS.g6402.t1a",8738.85598511757,8.31902788371946,0.193570779620893,42.9766718923808,0,0
"Montipora_capitata_HIv3___TS.g18692.t1",38646.9816780279,6.53364091865029,0.0837800449847512,77.9856458639939,0,0
"Montipora_capitata_HIv3___RNAseq.g47417.t1",49689.1569354878,6.19838866633049,0.148818415267383,41.6506831845628,0,0
"Montipora_capitata_HIv3___RNAseq.g23374.t1",7309.98241803958,6.49059768481371,0.109082879102967,59.5015252456533,0,0
"Montipora_capitata_HIv3___RNAseq.g44097.t3c",6139.91684501994,3.9108237332613,0.0786113436331182,49.7488473357387,0,0
"Montipora_capitata_HIv3___RNAseq.g22788.t1",7205.22424123372,4.37497607349567,0.115078477422707,38.0173267102369,0,0
"Montipora_capitata_HIv3___RNAseq.g34080.t1",37903.6648164735,8.78426554649973,0.164364190091972,53.4439134314134,0,0
"Montipora_capitata_HIv3___TS.g8010.t1",4922.11172264558,8.1306456394988,0.212850146419417,38.1989196449859,0,0
"Montipora_capitata_HIv3___RNAseq.g34226.t1",51355.8128479018,9.33514401817492,0.171773958332779,54.3455137715921,0,0
"Montipora_capitata_HIv3___TS.g19150.t1",2014.39064986034,4.86183576545119,0.131356282423419,37.0125864995124,7.18481798832986e-300,5.21740080727018e-297
"Montipora_capitata_HIv3___RNAseq.36991_t",2678.47515101367,3.93561805087813,0.106614244035013,36.9145613374667,2.69880315136205e-298,1.91896149074972e-295
"Montipora_capitata_HIv3___TS.g17623.t1",8854.25517755435,5.24010410128056,0.142582598308563,36.7513579037216,1.10599237630979e-295,7.70357547009251e-293
"Montipora_capitata_HIv3___RNAseq.g35629.t1",31630.5949418714,3.28752369315844,0.0897820822624872,36.6167013541413,1.55112885682531e-293,1.05880055766895e-290
"Montipora_capitata_HIv3___RNAseq.g6157.t1",2782.9048110378,3.214370879641,0.0880950751353431,36.4875207235213,1.74921376817335e-291,1.17060129230895e-288
